participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,trials.thisN,session,half,literacy,age_textbox.text,gender_slider.response,difference
11,36,B_exp2,0.6759259259259259,0.796590909090909,60.8,142,105,62e3e55d3a98519d30d2e550,Second,19,23,M,0.12066498316498309
11,23,C_exp2,0.5305555555555556,0.575,82.61,91,106,62e3e55d3a98519d30d2e550,Second,19,23,M,0.0444444444444444
11,40,C_exp2,0.6666666666666666,0.864772727272727,50.34,159,107,62e3e55d3a98519d30d2e550,Second,19,23,M,0.1981060606060604
11,35,C_exp2,0.6296296296296297,0.779545454545455,62.96,139,108,62e3e55d3a98519d30d2e550,Second,19,23,M,0.14991582491582534
11,12,D_exp2,0.3953703703703704,0.3875,93.21,48,109,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.007870370370370416
11,10,C_exp2,0.35185185185185186,0.353409090909091,94.56,39,110,62e3e55d3a98519d30d2e550,Second,19,23,M,0.001557239057239146
11,29,B_exp2,0.45185185185185184,0.677272727272727,74.03,114,111,62e3e55d3a98519d30d2e550,Second,19,23,M,0.2254208754208752
11,17,D_exp2,0.38055555555555554,0.472727272727273,89.16,68,112,62e3e55d3a98519d30d2e550,Second,19,23,M,0.09217171717171746
11,10,D_exp2,0.3314814814814815,0.353409090909091,94.56,40,113,62e3e55d3a98519d30d2e550,Second,19,23,M,0.021927609427609518
11,6,C_exp2,0.23518518518518516,0.285227272727273,96.65,23,114,62e3e55d3a98519d30d2e550,Second,19,23,M,0.05004208754208783
11,34,C_exp2,0.6333333333333333,0.7625,65.09,135,115,62e3e55d3a98519d30d2e550,Second,19,23,M,0.12916666666666665
11,5,C_exp2,0.37222222222222223,0.268181818181818,97.09,19,116,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.10404040404040421
11,40,B_exp2,0.8203703703703704,0.864772727272727,50.34,158,117,62e3e55d3a98519d30d2e550,Second,19,23,M,0.04440235690235661
11,27,B_exp2,0.7157407407407408,0.643181818181818,77.13,106,118,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.07255892255892282
11,36,A_exp2,0.7740740740740741,0.796590909090909,60.8,141,119,62e3e55d3a98519d30d2e550,Second,19,23,M,0.02251683501683488
11,45,A_exp2,0.9657407407407408,0.95,31.29,177,120,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.015740740740740833
11,5,D_exp2,0.17314814814814816,0.268181818181818,97.09,20,121,62e3e55d3a98519d30d2e550,Second,19,23,M,0.09503367003366986
11,35,D_exp2,0.6814814814814815,0.779545454545455,62.96,140,122,62e3e55d3a98519d30d2e550,Second,19,23,M,0.09806397306397352
11,32,C_exp2,0.5648148148148148,0.728409090909091,68.93,127,123,62e3e55d3a98519d30d2e550,Second,19,23,M,0.16359427609427624
11,32,D_exp2,0.6101851851851852,0.728409090909091,68.93,128,124,62e3e55d3a98519d30d2e550,Second,19,23,M,0.11822390572390584
11,37,C_exp2,0.5481481481481482,0.813636363636363,58.43,147,125,62e3e55d3a98519d30d2e550,Second,19,23,M,0.2654882154882149
11,11,C_exp2,0.31851851851851853,0.370454545454545,93.87,43,126,62e3e55d3a98519d30d2e550,Second,19,23,M,0.05193602693602645
11,3,A_exp2,0.12962962962962965,0.234090909090909,97.85,9,127,62e3e55d3a98519d30d2e550,Second,19,23,M,0.10446127946127934
11,12,B_exp2,0.2564814814814815,0.3875,93.21,46,128,62e3e55d3a98519d30d2e550,Second,19,23,M,0.13101851851851853
11,4,D_exp2,0.1564814814814815,0.251136363636364,97.45,16,129,62e3e55d3a98519d30d2e550,Second,19,23,M,0.09465488215488249
11,18,C_exp2,0.32592592592592595,0.489772727272727,88.21,71,130,62e3e55d3a98519d30d2e550,Second,19,23,M,0.16384680134680107
11,43,A_exp2,0.8592592592592593,0.915909090909091,40.18,169,131,62e3e55d3a98519d30d2e550,Second,19,23,M,0.05664983164983173
11,29,A_exp2,0.6518518518518519,0.677272727272727,74.03,113,132,62e3e55d3a98519d30d2e550,Second,19,23,M,0.025420875420875122
11,33,B_exp2,0.6129629629629629,0.745454545454545,67.07,130,133,62e3e55d3a98519d30d2e550,Second,19,23,M,0.1324915824915821
11,8,D_exp2,0.3490740740740741,0.319318181818182,95.69,32,134,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.02975589225589209
11,30,A_exp2,0.7564814814814815,0.694318181818182,72.45,117,136,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.06216329966329959
11,34,A_exp2,0.8083333333333333,0.7625,65.09,133,137,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.04583333333333339
11,7,A_exp2,0.46111111111111114,0.302272727272727,96.21,25,138,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.1588383838383841
11,41,B_exp2,0.8435185185185186,0.881818181818182,47.24,162,139,62e3e55d3a98519d30d2e550,Second,19,23,M,0.03829966329966339
11,3,B_exp2,0.16759259259259257,0.234090909090909,97.85,10,140,62e3e55d3a98519d30d2e550,Second,19,23,M,0.06649831649831642
11,39,B_exp2,0.6796296296296296,0.847727272727273,53.22,154,141,62e3e55d3a98519d30d2e550,Second,19,23,M,0.1680976430976434
11,23,A_exp2,0.5546296296296296,0.575,82.61,89,142,62e3e55d3a98519d30d2e550,Second,19,23,M,0.020370370370370372
11,9,A_exp2,0.2592592592592593,0.336363636363636,95.17,33,143,62e3e55d3a98519d30d2e550,Second,19,23,M,0.07710437710437668
11,20,C_exp2,0.44351851851851853,0.523863636363636,86.18,79,144,62e3e55d3a98519d30d2e550,Second,19,23,M,0.08034511784511744
11,27,D_exp2,0.5888888888888889,0.643181818181818,77.13,108,145,62e3e55d3a98519d30d2e550,Second,19,23,M,0.05429292929292906
11,15,C_exp2,0.4444444444444444,0.438636363636364,90.98,59,146,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.005808080808080429
11,14,D_exp2,0.30925925925925923,0.421590909090909,91.77,56,147,62e3e55d3a98519d30d2e550,Second,19,23,M,0.11233164983164978
11,37,A_exp2,0.7296296296296296,0.813636363636363,58.43,145,148,62e3e55d3a98519d30d2e550,Second,19,23,M,0.08400673400673342
11,20,A_exp2,0.5509259259259259,0.523863636363636,86.18,77,149,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.027062289562289954
11,34,B_exp2,0.6925925925925926,0.7625,65.09,134,150,62e3e55d3a98519d30d2e550,Second,19,23,M,0.06990740740740731
11,14,C_exp2,0.46296296296296297,0.421590909090909,91.77,55,151,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.04137205387205395
11,36,C_exp2,0.6101851851851852,0.796590909090909,60.8,143,152,62e3e55d3a98519d30d2e550,Second,19,23,M,0.18640572390572385
11,16,D_exp2,0.34444444444444444,0.455681818181818,90.06,64,153,62e3e55d3a98519d30d2e550,Second,19,23,M,0.11123737373737358
11,31,A_exp2,0.6972222222222222,0.711363636363636,70.76,121,154,62e3e55d3a98519d30d2e550,Second,19,23,M,0.014141414141413788
11,28,D_exp2,0.5537037037037037,0.660227272727273,75.63,112,155,62e3e55d3a98519d30d2e550,Second,19,23,M,0.1065235690235693
11,41,A_exp2,0.8324074074074075,0.881818181818182,47.24,161,156,62e3e55d3a98519d30d2e550,Second,19,23,M,0.04941077441077446
11,35,A_exp2,0.737037037037037,0.779545454545455,62.96,137,157,62e3e55d3a98519d30d2e550,Second,19,23,M,0.04250841750841794
11,10,B_exp2,0.3194444444444444,0.353409090909091,94.56,38,158,62e3e55d3a98519d30d2e550,Second,19,23,M,0.033964646464646586
11,17,C_exp2,0.29907407407407405,0.472727272727273,89.16,67,159,62e3e55d3a98519d30d2e550,Second,19,23,M,0.17365319865319895
11,30,B_exp2,0.5425925925925926,0.694318181818182,72.45,118,160,62e3e55d3a98519d30d2e550,Second,19,23,M,0.15172558922558932
11,31,C_exp2,0.512962962962963,0.711363636363636,70.76,123,161,62e3e55d3a98519d30d2e550,Second,19,23,M,0.19840067340067302
11,1,C_exp2,0.16944444444444445,0.2,98.47,3,162,62e3e55d3a98519d30d2e550,Second,19,23,M,0.030555555555555558
11,42,A_exp2,0.8324074074074075,0.898863636363636,43.85,165,163,62e3e55d3a98519d30d2e550,Second,19,23,M,0.06645622895622849
11,15,A_exp2,0.5462962962962963,0.438636363636364,90.98,57,164,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.10765993265993229
11,26,D_exp2,0.5731481481481482,0.626136363636364,78.63,104,165,62e3e55d3a98519d30d2e550,Second,19,23,M,0.05298821548821586
11,31,B_exp2,0.7101851851851853,0.711363636363636,70.76,122,166,62e3e55d3a98519d30d2e550,Second,19,23,M,0.0011784511784507234
11,14,A_exp2,0.525,0.421590909090909,91.77,53,167,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.103409090909091
11,25,C_exp2,0.5925925925925926,0.609090909090909,80.05,99,168,62e3e55d3a98519d30d2e550,Second,19,23,M,0.016498316498316457
11,32,A_exp2,0.6194444444444445,0.728409090909091,68.93,125,169,62e3e55d3a98519d30d2e550,Second,19,23,M,0.10896464646464654
11,19,A_exp2,0.40740740740740744,0.506818181818182,87.29,73,170,62e3e55d3a98519d30d2e550,Second,19,23,M,0.0994107744107745
11,42,C_exp2,0.7842592592592592,0.898863636363636,43.85,167,171,62e3e55d3a98519d30d2e550,Second,19,23,M,0.11460437710437676
11,15,D_exp2,0.3453703703703704,0.438636363636364,90.98,60,172,62e3e55d3a98519d30d2e550,Second,19,23,M,0.09326599326599361
11,43,D_exp2,0.8935185185185186,0.915909090909091,40.18,172,173,62e3e55d3a98519d30d2e550,Second,19,23,M,0.022390572390572405
11,45,D_exp2,0.9351851851851852,0.95,31.29,180,174,62e3e55d3a98519d30d2e550,Second,19,23,M,0.014814814814814725
11,16,B_exp2,0.3796296296296297,0.455681818181818,90.06,62,175,62e3e55d3a98519d30d2e550,Second,19,23,M,0.07605218855218832
11,35,B_exp2,0.5851851851851851,0.779545454545455,62.96,138,176,62e3e55d3a98519d30d2e550,Second,19,23,M,0.19436026936026984
11,44,D_exp2,0.8462962962962963,0.932954545454545,36.02,176,177,62e3e55d3a98519d30d2e550,Second,19,23,M,0.08665824915824871
11,18,D_exp2,0.5546296296296296,0.489772727272727,88.21,72,178,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.06485690235690256
11,22,C_exp2,0.3944444444444444,0.557954545454545,83.86,87,179,62e3e55d3a98519d30d2e550,Second,19,23,M,0.16351010101010066
11,6,B_exp2,0.36203703703703705,0.285227272727273,96.65,22,180,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.07680976430976405
11,16,C_exp2,0.4268518518518518,0.455681818181818,90.06,63,181,62e3e55d3a98519d30d2e550,Second,19,23,M,0.028829966329966206
11,5,B_exp2,0.4851851851851851,0.268181818181818,97.09,18,182,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.2170033670033671
11,45,B_exp2,0.9555555555555556,0.95,31.29,178,183,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.005555555555555647
11,4,B_exp2,0.4425925925925926,0.251136363636364,97.45,14,184,62e3e55d3a98519d30d2e550,Second,19,23,M,-0.1914562289562286
11,39,A_exp2,0.7379629629629629,0.847727272727273,53.22,153,185,62e3e55d3a98519d30d2e550,Second,19,23,M,0.10976430976431006
101,14,C_exp2,0.20185186598036023,0.421590909090909,91.77,55,0,62e3e3a585ba2966327893c3,First,20,23,F,0.2197390431105488
101,5,D_exp2,0.1935185326470269,0.268181818181818,97.09,20,1,62e3e3a585ba2966327893c3,First,20,23,F,0.07466328553479112
101,4,C_exp2,0.4777777777777778,0.251136363636364,97.45,15,2,62e3e3a585ba2966327893c3,First,20,23,F,-0.2266414141414138
101,23,B_exp2,0.7657407972547743,0.575,82.61,90,3,62e3e3a585ba2966327893c3,First,20,23,F,-0.19074079725477433
101,7,D_exp2,0.48703706529405383,0.302272727272727,96.21,28,4,62e3e3a585ba2966327893c3,First,20,23,F,-0.1847643380213268
101,10,B_exp2,0.3055555555555556,0.353409090909091,94.56,38,5,62e3e3a585ba2966327893c3,First,20,23,F,0.047853535353535426
101,31,C_exp2,0.7435185750325521,0.711363636363636,70.76,123,6,62e3e3a585ba2966327893c3,First,20,23,F,-0.032154938668916166
101,34,A_exp2,0.884259287516276,0.7625,65.09,133,7,62e3e3a585ba2966327893c3,First,20,23,F,-0.12175928751627607
101,44,A_exp2,0.9638888888888888,0.932954545454545,36.02,173,8,62e3e3a585ba2966327893c3,First,20,23,F,-0.03093434343434376
101,10,D_exp2,0.20648150973849827,0.353409090909091,94.56,40,9,62e3e3a585ba2966327893c3,First,20,23,F,0.14692758117059274
101,24,B_exp2,0.4018519083658854,0.592045454545455,81.33,94,10,62e3e3a585ba2966327893c3,First,20,23,F,0.19019354617956957
101,38,C_exp2,0.7879630194769965,0.830681818181818,55.96,151,11,62e3e3a585ba2966327893c3,First,20,23,F,0.042718798704821426
101,31,D_exp2,0.6851852416992188,0.711363636363636,70.76,124,12,62e3e3a585ba2966327893c3,First,20,23,F,0.02617839466441718
101,41,D_exp2,0.8592592875162761,0.881818181818182,47.24,164,13,62e3e3a585ba2966327893c3,First,20,23,F,0.02255889430190583
101,3,C_exp2,0.1435185326470269,0.234090909090909,97.85,11,14,62e3e3a585ba2966327893c3,First,20,23,F,0.09057237644388208
101,8,D_exp2,0.2787037319607205,0.319318181818182,95.69,32,15,62e3e3a585ba2966327893c3,First,20,23,F,0.04061444985746149
101,13,C_exp2,0.14537039862738715,0.404545454545455,92.49,51,16,62e3e3a585ba2966327893c3,First,20,23,F,0.25917505591806783
101,30,B_exp2,0.4305555555555556,0.694318181818182,72.45,118,17,62e3e3a585ba2966327893c3,First,20,23,F,0.26376262626262637
101,7,C_exp2,0.07037039862738714,0.302272727272727,96.21,27,19,62e3e3a585ba2966327893c3,First,20,23,F,0.23190232864533988
101,41,C_exp2,0.7916666666666667,0.881818181818182,47.24,163,20,62e3e3a585ba2966327893c3,First,20,23,F,0.0901515151515152
101,39,C_exp2,0.7194444444444444,0.847727272727273,53.22,155,21,62e3e3a585ba2966327893c3,First,20,23,F,0.12828282828282855
101,29,C_exp2,0.5046296861436632,0.677272727272727,74.03,115,22,62e3e3a585ba2966327893c3,First,20,23,F,0.1726430411290638
101,2,B_exp2,0.16296297709147134,0.217045454545455,98.2,6,24,62e3e3a585ba2966327893c3,First,20,23,F,0.054082477453983674
101,44,C_exp2,0.9,0.932954545454545,36.02,175,25,62e3e3a585ba2966327893c3,First,20,23,F,0.032954545454545014
101,2,D_exp2,0.2277777777777778,0.217045454545455,98.2,8,26,62e3e3a585ba2966327893c3,First,20,23,F,-0.010732323232322788
101,15,D_exp2,0.4111111111111111,0.438636363636364,90.98,60,27,62e3e3a585ba2966327893c3,First,20,23,F,0.027525252525252897
101,21,C_exp2,0.44629635281032987,0.540909090909091,85.06,83,28,62e3e3a585ba2966327893c3,First,20,23,F,0.09461273809876114
101,28,C_exp2,0.22407408820258248,0.660227272727273,75.63,111,29,62e3e3a585ba2966327893c3,First,20,23,F,0.43615318452469054
101,38,A_exp2,0.725,0.830681818181818,55.96,149,30,62e3e3a585ba2966327893c3,First,20,23,F,0.10568181818181799
101,4,A_exp2,0.10185186598036022,0.251136363636364,97.45,13,31,62e3e3a585ba2966327893c3,First,20,23,F,0.14928449765600377
101,30,D_exp2,0.4490741305881076,0.694318181818182,72.45,120,32,62e3e3a585ba2966327893c3,First,20,23,F,0.24524405123007437
101,34,C_exp2,0.6685185750325521,0.7625,65.09,135,33,62e3e3a585ba2966327893c3,First,20,23,F,0.09398142496744788
101,21,D_exp2,0.1851851993136936,0.540909090909091,85.06,84,34,62e3e3a585ba2966327893c3,First,20,23,F,0.3557238915953974
101,29,B_exp2,0.46111111111111114,0.677272727272727,74.03,114,35,62e3e3a585ba2966327893c3,First,20,23,F,0.2161616161616159
101,20,A_exp2,0.2685185326470269,0.523863636363636,86.18,77,36,62e3e3a585ba2966327893c3,First,20,23,F,0.25534510371660907
101,35,B_exp2,0.6222222222222222,0.779545454545455,62.96,138,37,62e3e3a585ba2966327893c3,First,20,23,F,0.15732323232323275
101,13,A_exp2,0.25185186598036025,0.404545454545455,92.49,49,39,62e3e3a585ba2966327893c3,First,20,23,F,0.15269358856509474
101,32,D_exp2,0.49629635281032985,0.728409090909091,68.93,128,40,62e3e3a585ba2966327893c3,First,20,23,F,0.23211273809876115
101,33,A_exp2,0.7453703986273872,0.745454545454545,67.07,129,41,62e3e3a585ba2966327893c3,First,20,23,F,8.414682715784938e-5
101,37,C_exp2,0.5425926208496094,0.813636363636363,58.43,147,42,62e3e3a585ba2966327893c3,First,20,23,F,0.2710437427867537
101,11,B_exp2,0.22962964375813805,0.370454545454545,93.87,42,43,62e3e3a585ba2966327893c3,First,20,23,F,0.14082490169640693
101,2,C_exp2,0.07407408820258249,0.217045454545455,98.2,7,44,62e3e3a585ba2966327893c3,First,20,23,F,0.14297136634287252
101,5,A_exp2,0.05277777777777776,0.268181818181818,97.09,17,45,62e3e3a585ba2966327893c3,First,20,23,F,0.21540404040404026
101,37,B_exp2,0.7759259541829426,0.813636363636363,58.43,146,46,62e3e3a585ba2966327893c3,First,20,23,F,0.03771040945342041
101,11,C_exp2,0.2444444444444445,0.370454545454545,93.87,43,47,62e3e3a585ba2966327893c3,First,20,23,F,0.1260101010101005
101,1,C_exp2,0.15648150973849828,0.2,98.47,3,48,62e3e3a585ba2966327893c3,First,20,23,F,0.04351849026150173
101,3,D_exp2,0.15648150973849828,0.234090909090909,97.85,12,49,62e3e3a585ba2966327893c3,First,20,23,F,0.07760939935241071
101,14,D_exp2,0.18703706529405384,0.421590909090909,91.77,56,50,62e3e3a585ba2966327893c3,First,20,23,F,0.23455384379685518
101,9,A_exp2,0.1388888888888889,0.336363636363636,95.17,33,51,62e3e3a585ba2966327893c3,First,20,23,F,0.19747474747474708
101,26,A_exp2,0.363888888888889,0.626136363636364,78.63,101,52,62e3e3a585ba2966327893c3,First,20,23,F,0.26224747474747506
101,4,B_exp2,0.12777777777777777,0.251136363636364,97.45,14,53,62e3e3a585ba2966327893c3,First,20,23,F,0.12335858585858622
101,41,B_exp2,0.8916666666666666,0.881818181818182,47.24,162,54,62e3e3a585ba2966327893c3,First,20,23,F,-0.009848484848484662
101,14,B_exp2,0.17314817640516494,0.421590909090909,91.77,54,55,62e3e3a585ba2966327893c3,First,20,23,F,0.24844273268574407
101,37,D_exp2,0.5175926208496093,0.813636363636363,58.43,148,56,62e3e3a585ba2966327893c3,First,20,23,F,0.2960437427867537
101,40,A_exp2,0.7490741305881077,0.864772727272727,50.34,157,57,62e3e3a585ba2966327893c3,First,20,23,F,0.11569859668461935
101,12,A_exp2,0.1935185326470269,0.3875,93.21,45,58,62e3e3a585ba2966327893c3,First,20,23,F,0.1939814673529731
101,10,A_exp2,0.15925928751627605,0.353409090909091,94.56,37,59,62e3e3a585ba2966327893c3,First,20,23,F,0.19414980339281496
101,23,C_exp2,0.0787037319607205,0.575,82.61,91,60,62e3e3a585ba2966327893c3,First,20,23,F,0.49629626803927945
101,43,B_exp2,0.8833333333333333,0.915909090909091,40.18,170,61,62e3e3a585ba2966327893c3,First,20,23,F,0.0325757575757577
101,35,A_exp2,0.768518575032552,0.779545454545455,62.96,137,62,62e3e3a585ba2966327893c3,First,20,23,F,0.011026879512902932
101,33,D_exp2,0.7046296861436632,0.745454545454545,67.07,132,63,62e3e3a585ba2966327893c3,First,20,23,F,0.04082485931088187
101,18,D_exp2,0.375,0.489772727272727,88.21,72,64,62e3e3a585ba2966327893c3,First,20,23,F,0.11477272727272703
101,40,C_exp2,0.6361111111111111,0.864772727272727,50.34,159,65,62e3e3a585ba2966327893c3,First,20,23,F,0.22866161616161595
101,2,A_exp2,0.1611111111111111,0.217045454545455,98.2,5,66,62e3e3a585ba2966327893c3,First,20,23,F,0.05593434343434392
101,12,C_exp2,0.06018519931369359,0.3875,93.21,47,67,62e3e3a585ba2966327893c3,First,20,23,F,0.3273148006863064
101,38,B_exp2,0.759259287516276,0.830681818181818,55.96,150,68,62e3e3a585ba2966327893c3,First,20,23,F,0.07142253066554194
101,22,D_exp2,0.4018519083658854,0.557954545454545,83.86,88,69,62e3e3a585ba2966327893c3,First,20,23,F,0.15610263708865962
101,27,A_exp2,0.6268519083658854,0.643181818181818,77.13,105,70,62e3e3a585ba2966327893c3,First,20,23,F,0.01632990981593252
101,24,A_exp2,0.6657407972547743,0.592045454545455,81.33,93,71,62e3e3a585ba2966327893c3,First,20,23,F,-0.07369534270931932
101,16,A_exp2,0.2638888888888889,0.455681818181818,90.06,61,73,62e3e3a585ba2966327893c3,First,20,23,F,0.19179292929292913
101,36,D_exp2,0.7657407972547743,0.796590909090909,60.8,144,74,62e3e3a585ba2966327893c3,First,20,23,F,0.03085011183613473
101,6,A_exp2,0.5824074639214409,0.285227272727273,96.65,21,75,62e3e3a585ba2966327893c3,First,20,23,F,-0.29718019119416794
101,8,C_exp2,0.3546296861436632,0.319318181818182,95.69,31,76,62e3e3a585ba2966327893c3,First,20,23,F,-0.03531150432548119
101,29,D_exp2,0.7740741305881076,0.677272727272727,74.03,116,78,62e3e3a585ba2966327893c3,First,20,23,F,-0.09680140331538056
101,23,A_exp2,0.5111111111111111,0.575,82.61,89,79,62e3e3a585ba2966327893c3,First,20,23,F,0.06388888888888888
101,28,D_exp2,0.7009259541829427,0.660227272727273,75.63,112,80,62e3e3a585ba2966327893c3,First,20,23,F,-0.04069868145566968
101,20,D_exp2,0.5907407972547744,0.523863636363636,86.18,80,81,62e3e3a585ba2966327893c3,First,20,23,F,-0.06687716089113838
101,35,D_exp2,0.7583333333333333,0.779545454545455,62.96,140,82,62e3e3a585ba2966327893c3,First,20,23,F,0.021212121212121682
101,14,A_exp2,0.3074074215359158,0.421590909090909,91.77,53,83,62e3e3a585ba2966327893c3,First,20,23,F,0.11418348755499319
101,18,B_exp2,0.4805555555555556,0.489772727272727,88.21,70,84,62e3e3a585ba2966327893c3,First,20,23,F,0.009217171717171402
101,36,C_exp2,0.7194444444444444,0.796590909090909,60.8,143,85,62e3e3a585ba2966327893c3,First,20,23,F,0.07714646464646457
101,32,B_exp2,0.7555555555555555,0.728409090909091,68.93,126,86,62e3e3a585ba2966327893c3,First,20,23,F,-0.02714646464646453
101,42,A_exp2,0.95,0.898863636363636,43.85,165,87,62e3e3a585ba2966327893c3,First,20,23,F,-0.05113636363636398
101,15,B_exp2,0.5009259541829427,0.438636363636364,90.98,58,88,62e3e3a585ba2966327893c3,First,20,23,F,-0.06228959054657873
101,28,A_exp2,0.7833333333333333,0.660227272727273,75.63,109,89,62e3e3a585ba2966327893c3,First,20,23,F,-0.12310606060606033
101,21,B_exp2,0.5046296861436632,0.540909090909091,85.06,82,90,62e3e3a585ba2966327893c3,First,20,23,F,0.03627940476542779
101,9,C_exp2,0.6657407972547743,0.336363636363636,95.17,35,91,62e3e3a585ba2966327893c3,First,20,23,F,-0.32937716089113833
101,33,C_exp2,0.7185185750325521,0.745454545454545,67.07,131,92,62e3e3a585ba2966327893c3,First,20,23,F,0.026935970421992916
101,23,D_exp2,0.4935185750325521,0.575,82.61,92,93,62e3e3a585ba2966327893c3,Second,20,23,F,0.08148142496744787
101,1,A_exp2,0.28425928751627605,0.2,98.47,1,94,62e3e3a585ba2966327893c3,Second,20,23,F,-0.08425928751627604
101,40,B_exp2,0.9074074639214408,0.864772727272727,50.34,158,95,62e3e3a585ba2966327893c3,Second,20,23,F,-0.042634736648713756
101,39,A_exp2,0.8777777777777778,0.847727272727273,53.22,153,96,62e3e3a585ba2966327893c3,Second,20,23,F,-0.030050505050504772
101,32,C_exp2,0.7157407972547742,0.728409090909091,68.93,127,97,62e3e3a585ba2966327893c3,Second,20,23,F,0.012668293654316765
101,41,A_exp2,0.8805555555555555,0.881818181818182,47.24,161,98,62e3e3a585ba2966327893c3,Second,20,23,F,0.0012626262626264095
101,26,C_exp2,0.518518575032552,0.626136363636364,78.63,103,99,62e3e3a585ba2966327893c3,Second,20,23,F,0.10761778860381199
101,9,D_exp2,0.2824074215359158,0.336363636363636,95.17,36,100,62e3e3a585ba2966327893c3,Second,20,23,F,0.05395621482772017
101,8,B_exp2,0.17777777777777776,0.319318181818182,95.69,30,101,62e3e3a585ba2966327893c3,Second,20,23,F,0.14154040404040424
101,7,B_exp2,0.259259287516276,0.302272727272727,96.21,26,102,62e3e3a585ba2966327893c3,Second,20,23,F,0.043013439756451
101,36,B_exp2,0.5212963528103298,0.796590909090909,60.8,142,103,62e3e3a585ba2966327893c3,Second,20,23,F,0.2752945562805792
101,5,C_exp2,0.14444444444444443,0.268181818181818,97.09,19,104,62e3e3a585ba2966327893c3,Second,20,23,F,0.12373737373737359
101,3,A_exp2,0.07222222222222224,0.234090909090909,97.85,9,105,62e3e3a585ba2966327893c3,Second,20,23,F,0.16186868686868675
101,24,D_exp2,0.4888888888888889,0.592045454545455,81.33,96,106,62e3e3a585ba2966327893c3,Second,20,23,F,0.10315656565656611
101,38,D_exp2,0.7768519083658854,0.830681818181818,55.96,152,107,62e3e3a585ba2966327893c3,Second,20,23,F,0.05382990981593261
101,27,B_exp2,0.4907407972547743,0.643181818181818,77.13,106,108,62e3e3a585ba2966327893c3,Second,20,23,F,0.15244102092704365
101,30,A_exp2,0.6185185750325521,0.694318181818182,72.45,117,109,62e3e3a585ba2966327893c3,Second,20,23,F,0.0757996067856298
101,45,A_exp2,0.9925926208496094,0.95,31.29,177,110,62e3e3a585ba2966327893c3,Second,20,23,F,-0.042592620849609464
101,20,C_exp2,0.2777777777777778,0.523863636363636,86.18,79,111,62e3e3a585ba2966327893c3,Second,20,23,F,0.24608585858585819
101,19,B_exp2,0.36759262084960936,0.506818181818182,87.29,74,112,62e3e3a585ba2966327893c3,Second,20,23,F,0.13922556096857258
101,16,B_exp2,0.3898148430718315,0.455681818181818,90.06,62,113,62e3e3a585ba2966327893c3,Second,20,23,F,0.06586697510998651
101,18,A_exp2,0.48796301947699655,0.489772727272727,88.21,69,114,62e3e3a585ba2966327893c3,Second,20,23,F,0.0018097077957304752
101,35,C_exp2,0.5055555555555555,0.779545454545455,62.96,139,115,62e3e3a585ba2966327893c3,Second,20,23,F,0.27398989898989945
101,33,B_exp2,0.6444444444444444,0.745454545454545,67.07,130,116,62e3e3a585ba2966327893c3,Second,20,23,F,0.10101010101010066
101,44,B_exp2,0.9194444444444444,0.932954545454545,36.02,174,117,62e3e3a585ba2966327893c3,Second,20,23,F,0.013510101010100639
101,40,D_exp2,0.8083333333333333,0.864772727272727,50.34,160,118,62e3e3a585ba2966327893c3,Second,20,23,F,0.05643939393939368
101,22,B_exp2,0.6472222222222223,0.557954545454545,83.86,86,119,62e3e3a585ba2966327893c3,Second,20,23,F,-0.08926767676767722
101,45,C_exp2,0.9629630194769964,0.95,31.29,179,120,62e3e3a585ba2966327893c3,Second,20,23,F,-0.012963019476996407
101,6,C_exp2,0.2398148430718316,0.285227272727273,96.65,23,121,62e3e3a585ba2966327893c3,Second,20,23,F,0.0454124296554414
101,19,C_exp2,0.49259262084960936,0.506818181818182,87.29,75,122,62e3e3a585ba2966327893c3,Second,20,23,F,0.014225560968572581
101,37,A_exp2,0.7370370652940539,0.813636363636363,58.43,145,123,62e3e3a585ba2966327893c3,Second,20,23,F,0.07659929834230916
101,25,C_exp2,0.49166666666666664,0.609090909090909,80.05,99,124,62e3e3a585ba2966327893c3,Second,20,23,F,0.11742424242424238
101,16,C_exp2,0.31574075486924913,0.455681818181818,90.06,63,125,62e3e3a585ba2966327893c3,Second,20,23,F,0.1399410633125689
101,27,C_exp2,0.4694444444444445,0.643181818181818,77.13,107,126,62e3e3a585ba2966327893c3,Second,20,23,F,0.17373737373737347
101,27,D_exp2,0.6,0.643181818181818,77.13,108,127,62e3e3a585ba2966327893c3,Second,20,23,F,0.04318181818181799
